datetime,open,high,low,close,volume,openinterest
2025-07-07 13:00:00,1.17334,1.17342,1.17303,1.17318,764,0
2025-07-07 13:15:00,1.17316,1.17355,1.1727,1.17281,649,0
2025-07-07 13:30:00,1.1728,1.17288,1.17226,1.17246,605,0
2025-07-07 13:45:00,1.17245,1.17274,1.1724,1.17271,601,0
2025-07-07 14:00:00,1.17271,1.17292,1.17259,1.1727,562,0
2025-07-07 14:15:00,1.1727,1.17272,1.17246,1.17259,499,0
2025-07-07 14:30:00,1.17259,1.17281,1.17251,1.17276,533,0
2025-07-07 14:45:00,1.17277,1.17336,1.17276,1.17291,751,0
2025-07-07 15:00:00,1.1729,1.17306,1.1724,1.17265,762,0
2025-07-07 15:15:00,1.17264,1.17293,1.17192,1.17205,660,0
2025-07-07 15:30:00,1.17204,1.1726,1.17175,1.17222,771,0
2025-07-07 15:45:00,1.17224,1.17231,1.172,1.1722,659,0
2025-07-07 16:00:00,1.17217,1.17277,1.17215,1.17262,771,0
2025-07-07 16:15:00,1.17263,1.17392,1.17257,1.17365,841,0
2025-07-07 16:30:00,1.17364,1.17397,1.17355,1.17379,858,0
2025-07-07 16:45:00,1.17379,1.17404,1.17314,1.17346,802,0
2025-07-07 17:00:00,1.17346,1.17397,1.17343,1.17354,764,0
2025-07-07 17:15:00,1.17354,1.1738,1.17324,1.17349,779,0
2025-07-07 17:30:00,1.17348,1.17433,1.17343,1.17425,731,0
2025-07-07 17:45:00,1.17424,1.17449,1.17354,1.17382,919,0
2025-07-07 18:00:00,1.17384,1.17399,1.17311,1.17378,798,0
2025-07-07 18:15:00,1.17378,1.1738,1.17316,1.17368,710,0
2025-07-07 18:30:00,1.17368,1.17378,1.17298,1.173,659,0
2025-07-07 18:45:00,1.173,1.1734,1.17298,1.17323,678,0
2025-07-07 19:00:00,1.17326,1.17378,1.17313,1.17378,539,0
2025-07-07 19:15:00,1.17377,1.1739,1.1709,1.17252,1459,0
2025-07-07 19:30:00,1.17253,1.17254,1.17084,1.17091,1089,0
2025-07-07 19:45:00,1.17091,1.17105,1.16868,1.16938,1158,0
2025-07-07 20:00:00,1.1694,1.17,1.16863,1.1698,876,0
2025-07-07 20:15:00,1.1698,1.1701,1.16925,1.16934,708,0
2025-07-07 20:30:00,1.16937,1.17133,1.16925,1.17083,1384,0
2025-07-07 20:45:00,1.17083,1.17085,1.1703,1.17063,784,0
2025-07-07 21:00:00,1.17062,1.17146,1.17042,1.17069,609,0
2025-07-07 21:15:00,1.17069,1.17073,1.16996,1.17019,875,0
2025-07-07 21:30:00,1.1702,1.17135,1.16999,1.17125,635,0
2025-07-07 21:45:00,1.17125,1.17192,1.17124,1.17183,605,0
2025-07-07 22:00:00,1.17182,1.17218,1.17157,1.17201,536,0
2025-07-07 22:15:00,1.17202,1.17215,1.17172,1.17188,528,0
2025-07-07 22:30:00,1.1719,1.17232,1.17171,1.17204,399,0
2025-07-07 22:45:00,1.17206,1.1722,1.17185,1.17189,508,0
2025-07-07 23:00:00,1.17189,1.17207,1.17094,1.17109,287,0
2025-07-07 23:15:00,1.17109,1.1712,1.17065,1.17088,233,0
2025-07-07 23:30:00,1.17088,1.171,1.17056,1.17069,235,0
2025-07-07 23:45:00,1.1707,1.17087,1.17053,1.17067,256,0
2025-07-08 00:00:00,1.17047,1.17083,1.17047,1.17071,105,0
2025-07-08 00:15:00,1.17071,1.17083,1.17052,1.17065,163,0
2025-07-08 00:30:00,1.17062,1.17086,1.17055,1.17073,190,0
2025-07-08 00:45:00,1.17073,1.17084,1.17058,1.17075,209,0
2025-07-08 01:00:00,1.17075,1.17181,1.17074,1.1717,229,0
2025-07-08 01:15:00,1.17171,1.17206,1.17161,1.17185,248,0
2025-07-08 01:30:00,1.17186,1.17341,1.17186,1.17335,435,0
2025-07-08 01:45:00,1.17336,1.1737,1.17291,1.17349,366,0
2025-07-08 02:00:00,1.17349,1.17366,1.17311,1.17352,379,0
2025-07-08 02:15:00,1.17352,1.17376,1.17327,1.17345,379,0
2025-07-08 02:30:00,1.17343,1.17383,1.17341,1.17379,294,0
2025-07-08 02:45:00,1.17379,1.17381,1.17347,1.17361,394,0
2025-07-08 03:00:00,1.17361,1.17467,1.17361,1.17462,744,0
2025-07-08 03:15:00,1.17462,1.17462,1.17395,1.17399,652,0
2025-07-08 03:30:00,1.17398,1.17472,1.17391,1.17455,546,0
2025-07-08 03:45:00,1.17454,1.17472,1.17405,1.1743,608,0
2025-07-08 04:00:00,1.17429,1.1744,1.17324,1.17347,598,0
2025-07-08 04:15:00,1.17346,1.17395,1.17304,1.17377,542,0
2025-07-08 04:30:00,1.17377,1.17429,1.17344,1.17386,587,0
2025-07-08 04:45:00,1.17386,1.174,1.1736,1.17377,456,0
2025-07-08 05:00:00,1.17377,1.17443,1.17356,1.17431,515,0
2025-07-08 05:15:00,1.1743,1.17469,1.17414,1.17469,376,0
2025-07-08 05:30:00,1.17469,1.17481,1.17409,1.17414,428,0
2025-07-08 05:45:00,1.17415,1.17437,1.17367,1.17379,439,0
2025-07-08 06:00:00,1.17379,1.1742,1.17375,1.17375,503,0
2025-07-08 06:15:00,1.17375,1.17456,1.17366,1.17454,464,0
2025-07-08 06:30:00,1.17454,1.17481,1.17439,1.17465,401,0
2025-07-08 06:45:00,1.17466,1.17471,1.17444,1.17463,386,0
2025-07-08 07:00:00,1.17463,1.1749,1.1744,1.17475,319,0
2025-07-08 07:15:00,1.17475,1.17477,1.17461,1.17467,311,0
2025-07-08 07:30:00,1.17467,1.17493,1.17412,1.17426,917,0
2025-07-08 07:45:00,1.17426,1.17431,1.17401,1.1741,511,0
2025-07-08 08:00:00,1.17409,1.17442,1.17375,1.17384,586,0
2025-07-08 08:15:00,1.17384,1.17386,1.17352,1.17367,361,0
2025-07-08 08:30:00,1.17367,1.17375,1.17339,1.17358,491,0
2025-07-08 08:45:00,1.17358,1.17402,1.17332,1.17342,705,0
2025-07-08 09:00:00,1.17343,1.17391,1.17312,1.17386,853,0
2025-07-08 09:15:00,1.17387,1.17388,1.17327,1.17361,742,0
2025-07-08 09:30:00,1.17361,1.17396,1.17342,1.17342,711,0
2025-07-08 09:45:00,1.17343,1.17443,1.17341,1.17412,746,0
2025-07-08 10:00:00,1.17411,1.17543,1.17411,1.17531,1130,0
2025-07-08 10:15:00,1.17531,1.17573,1.17495,1.17544,756,0
2025-07-08 10:30:00,1.17544,1.17603,1.17518,1.1759,726,0
2025-07-08 10:45:00,1.1759,1.17646,1.17572,1.17596,833,0
2025-07-08 11:00:00,1.17595,1.17598,1.17536,1.17566,839,0
2025-07-08 11:15:00,1.17566,1.17573,1.17511,1.1755,739,0
2025-07-08 11:30:00,1.17549,1.17553,1.17485,1.17492,756,0
2025-07-08 11:45:00,1.17492,1.17526,1.17472,1.17484,834,0
2025-07-08 12:00:00,1.17483,1.175,1.17459,1.17479,715,0
2025-07-08 12:15:00,1.17479,1.17493,1.1746,1.17483,583,0
2025-07-08 12:30:00,1.17481,1.17482,1.17407,1.1741,546,0
2025-07-08 12:45:00,1.1741,1.1743,1.17385,1.17415,551,0
2025-07-08 13:00:00,1.17415,1.17417,1.1737,1.17373,669,0
2025-07-08 13:15:00,1.17374,1.17374,1.173,1.17305,512,0
2025-07-08 13:30:00,1.17307,1.17307,1.17256,1.17262,583,0
2025-07-08 13:45:00,1.17262,1.17292,1.17228,1.17277,571,0
2025-07-08 14:00:00,1.17276,1.17333,1.17273,1.17316,593,0
2025-07-08 14:15:00,1.17315,1.1738,1.17312,1.17324,598,0
2025-07-08 14:30:00,1.17325,1.17348,1.17291,1.17296,545,0
2025-07-08 14:45:00,1.17296,1.17305,1.17209,1.17212,850,0
2025-07-08 15:00:00,1.17212,1.17223,1.17134,1.17166,867,0
2025-07-08 15:15:00,1.17166,1.17188,1.17148,1.17185,703,0
2025-07-08 15:30:00,1.17183,1.1724,1.17151,1.17156,756,0
2025-07-08 15:45:00,1.17155,1.17214,1.17134,1.17205,794,0
2025-07-08 16:00:00,1.17205,1.17217,1.17095,1.17101,772,0
2025-07-08 16:15:00,1.17101,1.17133,1.16995,1.17001,848,0
2025-07-08 16:30:00,1.17002,1.1705,1.16933,1.17024,1199,0
2025-07-08 16:45:00,1.17024,1.17116,1.17018,1.17046,1049,0
2025-07-08 17:00:00,1.17045,1.1706,1.16888,1.16889,1072,0
2025-07-08 17:15:00,1.16889,1.16943,1.16821,1.16942,861,0
2025-07-08 17:30:00,1.16943,1.16965,1.16879,1.16928,861,0
2025-07-08 17:45:00,1.16926,1.17,1.1689,1.16916,1368,0
2025-07-08 18:00:00,1.1692,1.17023,1.16893,1.17019,1083,0
2025-07-08 18:15:00,1.17019,1.17092,1.17011,1.17041,710,0
2025-07-08 18:30:00,1.17041,1.17098,1.17033,1.17076,794,0
2025-07-08 18:45:00,1.17076,1.1712,1.17048,1.17062,758,0
2025-07-08 19:00:00,1.17061,1.17091,1.17028,1.17089,745,0
2025-07-08 19:15:00,1.17089,1.17127,1.17064,1.17111,593,0
2025-07-08 19:30:00,1.17112,1.17117,1.16961,1.17019,1232,0
2025-07-08 19:45:00,1.17019,1.17091,1.16959,1.17082,1089,0
2025-07-08 20:00:00,1.17081,1.17211,1.17071,1.17192,1212,0
2025-07-08 20:15:00,1.17193,1.17197,1.17127,1.17167,928,0
2025-07-08 20:30:00,1.17166,1.17213,1.17143,1.17199,828,0
2025-07-08 20:45:00,1.172,1.17253,1.1717,1.17237,698,0
2025-07-08 21:00:00,1.17239,1.17259,1.17227,1.17233,742,0
2025-07-08 21:15:00,1.17233,1.17233,1.17189,1.17202,485,0
2025-07-08 21:30:00,1.17202,1.17246,1.17177,1.17208,567,0
2025-07-08 21:45:00,1.17209,1.17281,1.17202,1.17248,694,0
2025-07-08 22:00:00,1.17258,1.17291,1.17237,1.17247,496,0
2025-07-08 22:15:00,1.17247,1.17272,1.17231,1.17231,500,0
2025-07-08 22:30:00,1.17232,1.17241,1.1719,1.17195,442,0
2025-07-08 22:45:00,1.17195,1.17243,1.17194,1.1724,601,0
2025-07-08 23:00:00,1.17231,1.17279,1.17221,1.17273,312,0
2025-07-08 23:15:00,1.17275,1.17278,1.17238,1.17257,175,0
2025-07-08 23:30:00,1.17257,1.17284,1.17252,1.17271,190,0
2025-07-08 23:45:00,1.17271,1.17281,1.17225,1.17238,286,0
2025-07-09 00:00:00,1.17227,1.17227,1.17151,1.17198,26,0
2025-07-09 00:15:00,1.17198,1.17215,1.17146,1.17183,79,0
2025-07-09 00:30:00,1.17183,1.17225,1.17169,1.17218,176,0
2025-07-09 00:45:00,1.17218,1.17227,1.17177,1.1718,247,0
2025-07-09 01:00:00,1.1718,1.17256,1.1718,1.17249,366,0
2025-07-09 01:15:00,1.17251,1.17268,1.17248,1.17268,196,0
2025-07-09 01:30:00,1.17263,1.17284,1.17263,1.17274,185,0
2025-07-09 01:45:00,1.17274,1.17288,1.17271,1.17283,167,0
2025-07-09 02:00:00,1.17287,1.17287,1.17252,1.17267,203,0
2025-07-09 02:15:00,1.17267,1.17275,1.17251,1.17251,179,0
2025-07-09 02:30:00,1.17251,1.17253,1.17214,1.17223,300,0
2025-07-09 02:45:00,1.17224,1.17244,1.17214,1.17229,396,0
2025-07-09 03:00:00,1.1723,1.17254,1.17178,1.17218,588,0
2025-07-09 03:15:00,1.17218,1.17226,1.17183,1.17213,514,0
2025-07-09 03:30:00,1.17215,1.17248,1.17173,1.17241,454,0
2025-07-09 03:45:00,1.1724,1.17244,1.1722,1.1724,509,0
2025-07-09 04:00:00,1.1724,1.17252,1.17164,1.17191,635,0
2025-07-09 04:15:00,1.1719,1.17253,1.17188,1.1721,567,0
2025-07-09 04:30:00,1.17208,1.17251,1.17187,1.1721,546,0
2025-07-09 04:45:00,1.1721,1.17218,1.17187,1.17199,526,0
2025-07-09 05:00:00,1.17199,1.17248,1.17188,1.17223,617,0
2025-07-09 05:15:00,1.17216,1.17218,1.17186,1.1719,416,0
2025-07-09 05:30:00,1.17188,1.17189,1.17058,1.17065,583,0
2025-07-09 05:45:00,1.17065,1.17115,1.17045,1.17108,601,0
2025-07-09 06:00:00,1.17108,1.17111,1.17031,1.17056,670,0
2025-07-09 06:15:00,1.17056,1.17074,1.17025,1.17059,542,0
2025-07-09 06:30:00,1.17059,1.17066,1.1703,1.17052,414,0
2025-07-09 06:45:00,1.17054,1.17062,1.17034,1.17034,346,0
2025-07-09 07:00:00,1.17033,1.17048,1.1701,1.17045,574,0
2025-07-09 07:15:00,1.17045,1.17053,1.17024,1.17039,348,0
2025-07-09 07:30:00,1.1704,1.17103,1.17031,1.17088,556,0
2025-07-09 07:45:00,1.17088,1.17131,1.1708,1.1712,340,0
2025-07-09 08:00:00,1.1712,1.1715,1.17104,1.17125,411,0
2025-07-09 08:15:00,1.17131,1.17169,1.1713,1.17145,492,0
2025-07-09 08:30:00,1.17145,1.17208,1.17132,1.17195,532,0
2025-07-09 08:45:00,1.17195,1.172,1.1715,1.17161,580,0
2025-07-09 09:00:00,1.17163,1.17177,1.17129,1.1717,771,0
2025-07-09 09:15:00,1.1717,1.17177,1.17134,1.1714,597,0
2025-07-09 09:30:00,1.1714,1.17193,1.17117,1.17181,734,0
2025-07-09 09:45:00,1.1718,1.17279,1.1718,1.17253,917,0
2025-07-09 10:00:00,1.17254,1.17279,1.17187,1.17213,908,0
2025-07-09 10:15:00,1.17214,1.17252,1.17195,1.17207,916,0
2025-07-09 10:30:00,1.17208,1.17228,1.17058,1.17099,762,0
2025-07-09 10:45:00,1.17098,1.1712,1.17039,1.17071,1015,0
2025-07-09 11:00:00,1.17069,1.17113,1.17061,1.17079,939,0
2025-07-09 11:15:00,1.1708,1.17123,1.17019,1.1712,796,0
2025-07-09 11:30:00,1.1712,1.17184,1.1712,1.17176,578,0
2025-07-09 11:45:00,1.17173,1.17196,1.17099,1.17128,758,0
2025-07-09 12:00:00,1.17128,1.17193,1.17112,1.17161,768,0
2025-07-09 12:15:00,1.17161,1.17162,1.17091,1.17094,606,0
2025-07-09 12:30:00,1.17094,1.17123,1.17069,1.17079,656,0
2025-07-09 12:45:00,1.17078,1.17165,1.17074,1.1713,668,0
2025-07-09 13:00:00,1.17129,1.17171,1.17118,1.1714,576,0
2025-07-09 13:15:00,1.17141,1.17168,1.17103,1.17119,643,0
2025-07-09 13:30:00,1.1712,1.17124,1.17013,1.17025,653,0
2025-07-09 13:45:00,1.17025,1.17052,1.17015,1.17016,640,0
2025-07-09 14:00:00,1.17015,1.17058,1.17002,1.1703,562,0
2025-07-09 14:15:00,1.1703,1.17046,1.17009,1.17027,514,0
2025-07-09 14:30:00,1.17027,1.17054,1.17022,1.17042,546,0
2025-07-09 14:45:00,1.17042,1.1706,1.16891,1.16905,756,0
2025-07-09 15:00:00,1.16907,1.17014,1.16907,1.17012,965,0
2025-07-09 15:15:00,1.17011,1.17156,1.1701,1.17047,1036,0
2025-07-09 15:30:00,1.17046,1.17094,1.17004,1.1704,796,0
2025-07-09 15:45:00,1.1704,1.17164,1.17034,1.17148,954,0
2025-07-09 16:00:00,1.17148,1.17201,1.17115,1.17164,946,0
2025-07-09 16:15:00,1.1716,1.1722,1.17105,1.17137,948,0
2025-07-09 16:30:00,1.17141,1.1718,1.17082,1.1709,1054,0
2025-07-09 16:45:00,1.17091,1.17092,1.17,1.17028,1002,0
2025-07-09 17:00:00,1.17028,1.17153,1.17024,1.17145,1175,0
2025-07-09 17:15:00,1.17145,1.17243,1.17145,1.17187,1066,0
2025-07-09 17:30:00,1.17187,1.17218,1.17147,1.1719,990,0
2025-07-09 17:45:00,1.1719,1.1719,1.17127,1.17144,994,0
2025-07-09 18:00:00,1.17143,1.17158,1.17092,1.17092,933,0
2025-07-09 18:15:00,1.17092,1.17106,1.17045,1.17061,624,0
2025-07-09 18:30:00,1.17062,1.17093,1.1705,1.17081,645,0
2025-07-09 18:45:00,1.17081,1.17097,1.17046,1.17056,456,0
2025-07-09 19:00:00,1.17056,1.17086,1.17055,1.17066,479,0
2025-07-09 19:15:00,1.17066,1.17082,1.17002,1.1701,499,0
2025-07-09 19:30:00,1.1701,1.17066,1.17007,1.17061,353,0
2025-07-09 19:45:00,1.17061,1.17073,1.17035,1.17046,538,0
2025-07-09 20:00:00,1.17041,1.17104,1.17034,1.17082,542,0
2025-07-09 20:15:00,1.17077,1.17097,1.17071,1.17082,391,0
2025-07-09 20:30:00,1.17082,1.17086,1.17038,1.17052,428,0
2025-07-09 20:45:00,1.17053,1.17089,1.17051,1.17082,391,0
2025-07-09 21:00:00,1.17087,1.17173,1.17047,1.17168,665,0
2025-07-09 21:15:00,1.17168,1.17171,1.17135,1.17155,485,0
2025-07-09 21:30:00,1.17155,1.17159,1.17087,1.17098,360,0
2025-07-09 21:45:00,1.17099,1.17141,1.17096,1.17127,526,0
2025-07-09 22:00:00,1.17132,1.17164,1.17123,1.17159,440,0
2025-07-09 22:15:00,1.17159,1.17217,1.17157,1.17209,445,0
2025-07-09 22:30:00,1.1721,1.17227,1.17182,1.17222,342,0
2025-07-09 22:45:00,1.17222,1.17228,1.17176,1.17184,500,0
2025-07-09 23:00:00,1.17184,1.17193,1.17157,1.17171,305,0
2025-07-09 23:15:00,1.17171,1.17175,1.17114,1.17134,358,0
2025-07-09 23:30:00,1.17134,1.17173,1.17112,1.17166,257,0
2025-07-09 23:45:00,1.17166,1.17232,1.17166,1.1717,459,0
2025-07-10 00:00:00,1.17157,1.17173,1.17071,1.17164,92,0
2025-07-10 00:15:00,1.17164,1.17166,1.17107,1.17166,158,0
2025-07-10 00:30:00,1.17165,1.17201,1.1713,1.17194,180,0
2025-07-10 00:45:00,1.17194,1.17215,1.17153,1.1721,224,0
2025-07-10 01:00:00,1.17212,1.17247,1.17212,1.17232,251,0
2025-07-10 01:15:00,1.17235,1.17242,1.17232,1.17239,245,0
2025-07-10 01:30:00,1.17239,1.17244,1.17233,1.17238,144,0
2025-07-10 01:45:00,1.17238,1.17244,1.17235,1.17238,115,0
2025-07-10 02:00:00,1.1724,1.17243,1.17224,1.17226,131,0
2025-07-10 02:15:00,1.17226,1.17274,1.17223,1.17271,224,0
2025-07-10 02:30:00,1.17272,1.17301,1.17254,1.17279,207,0
2025-07-10 02:45:00,1.17279,1.1739,1.1727,1.17374,350,0
2025-07-10 03:00:00,1.17374,1.17466,1.17351,1.17435,726,0
2025-07-10 03:15:00,1.17436,1.17463,1.17412,1.17453,563,0
2025-07-10 03:30:00,1.17456,1.17491,1.17435,1.17456,613,0
2025-07-10 03:45:00,1.17455,1.17474,1.17411,1.17433,586,0
2025-07-10 04:00:00,1.17433,1.17439,1.17383,1.17388,433,0
2025-07-10 04:15:00,1.17387,1.17409,1.17374,1.17385,419,0
2025-07-10 04:30:00,1.17386,1.17437,1.17386,1.17403,415,0
2025-07-10 04:45:00,1.17403,1.17416,1.17385,1.17402,388,0
2025-07-10 05:00:00,1.17402,1.17431,1.17395,1.17424,517,0
2025-07-10 05:15:00,1.17424,1.17426,1.17393,1.17406,340,0
2025-07-10 05:30:00,1.17405,1.1744,1.17376,1.17378,456,0
2025-07-10 05:45:00,1.17378,1.17393,1.17369,1.17386,396,0
2025-07-10 06:00:00,1.17385,1.17386,1.17357,1.17373,369,0
2025-07-10 06:15:00,1.17373,1.17394,1.17348,1.17349,319,0
2025-07-10 06:30:00,1.17349,1.17363,1.17334,1.17341,298,0
2025-07-10 06:45:00,1.17341,1.17364,1.17334,1.17336,280,0
2025-07-10 07:00:00,1.17333,1.17342,1.17323,1.17324,225,0
2025-07-10 07:15:00,1.17326,1.17343,1.17312,1.17316,252,0
2025-07-10 07:30:00,1.17316,1.17348,1.17299,1.17346,289,0
2025-07-10 07:45:00,1.17346,1.17353,1.17324,1.17344,287,0
2025-07-10 08:00:00,1.17344,1.17371,1.17342,1.17364,424,0
2025-07-10 08:15:00,1.17364,1.17383,1.17353,1.17369,349,0
2025-07-10 08:30:00,1.17369,1.17401,1.17369,1.17385,346,0
2025-07-10 08:45:00,1.17385,1.17404,1.17369,1.17385,478,0
2025-07-10 09:00:00,1.17385,1.1742,1.17339,1.17389,784,0
2025-07-10 09:15:00,1.1739,1.17428,1.17368,1.17394,706,0
2025-07-10 09:30:00,1.17393,1.17408,1.1729,1.17312,624,0
2025-07-10 09:45:00,1.17312,1.17359,1.17304,1.17323,625,0
2025-07-10 10:00:00,1.17322,1.17374,1.17316,1.17334,835,0
2025-07-10 10:15:00,1.17333,1.17352,1.17313,1.17326,707,0
2025-07-10 10:30:00,1.17326,1.17349,1.17259,1.17275,663,0
2025-07-10 10:45:00,1.17276,1.17328,1.17257,1.17326,762,0
2025-07-10 11:00:00,1.17326,1.17337,1.17294,1.17303,611,0
2025-07-10 11:15:00,1.17304,1.17305,1.17255,1.17262,528,0
2025-07-10 11:30:00,1.17264,1.1729,1.17263,1.17278,546,0
2025-07-10 11:45:00,1.17278,1.17286,1.17257,1.17272,496,0
2025-07-10 12:00:00,1.17271,1.17312,1.17271,1.1729,551,0
2025-07-10 12:15:00,1.1729,1.17319,1.17288,1.17312,506,0
2025-07-10 12:30:00,1.17318,1.17332,1.17295,1.17329,399,0
2025-07-10 12:45:00,1.17329,1.17338,1.17294,1.17304,494,0
2025-07-10 13:00:00,1.17305,1.17311,1.17278,1.17294,452,0
2025-07-10 13:15:00,1.17295,1.17335,1.17282,1.17332,382,0
2025-07-10 13:30:00,1.17333,1.17334,1.17286,1.1729,391,0
2025-07-10 13:45:00,1.1729,1.1732,1.17271,1.17278,519,0
2025-07-10 14:00:00,1.17278,1.17289,1.17189,1.17214,617,0
2025-07-10 14:15:00,1.17215,1.17216,1.17172,1.17176,481,0
2025-07-10 14:30:00,1.17176,1.17176,1.17113,1.1715,681,0
2025-07-10 14:45:00,1.17149,1.1716,1.17075,1.1711,800,0
2025-07-10 15:00:00,1.17115,1.17134,1.17073,1.17123,753,0
2025-07-10 15:15:00,1.17122,1.17131,1.17049,1.17076,733,0
2025-07-10 15:30:00,1.17076,1.17076,1.17014,1.17035,1049,0
2025-07-10 15:45:00,1.17035,1.17072,1.17018,1.1706,812,0
2025-07-10 16:00:00,1.17057,1.17141,1.17056,1.17094,874,0
2025-07-10 16:15:00,1.17094,1.17113,1.16996,1.17005,761,0
2025-07-10 16:30:00,1.17006,1.17033,1.16915,1.16986,1005,0
2025-07-10 16:45:00,1.16986,1.16986,1.1686,1.16921,1224,0
2025-07-10 17:00:00,1.16921,1.16932,1.16802,1.16873,1374,0
2025-07-10 17:15:00,1.16873,1.16896,1.16621,1.16673,1355,0
2025-07-10 17:30:00,1.16676,1.1676,1.16653,1.16725,1263,0
2025-07-10 17:45:00,1.16726,1.16836,1.16725,1.16794,1357,0
2025-07-10 18:00:00,1.16794,1.16873,1.16786,1.16819,1014,0
2025-07-10 18:15:00,1.16819,1.1688,1.16806,1.16824,833,0
2025-07-10 18:30:00,1.16824,1.16824,1.16736,1.16816,842,0
2025-07-10 18:45:00,1.16815,1.16878,1.16813,1.16868,773,0
2025-07-10 19:00:00,1.16869,1.16894,1.1683,1.16846,632,0
2025-07-10 19:15:00,1.16847,1.16899,1.16836,1.16875,615,0
2025-07-10 19:30:00,1.16874,1.16887,1.16819,1.16834,696,0
2025-07-10 19:45:00,1.16834,1.16864,1.16818,1.16848,649,0
2025-07-10 20:00:00,1.16849,1.16898,1.16835,1.16864,620,0
2025-07-10 20:15:00,1.16863,1.16896,1.16847,1.16858,429,0
2025-07-10 20:30:00,1.16858,1.16879,1.16811,1.16871,441,0
2025-07-10 20:45:00,1.16869,1.16908,1.16863,1.16887,434,0
2025-07-10 21:00:00,1.16885,1.16943,1.16879,1.16935,463,0
2025-07-10 21:15:00,1.16935,1.16943,1.16917,1.16917,426,0
2025-07-10 21:30:00,1.16917,1.1692,1.16873,1.16874,485,0
2025-07-10 21:45:00,1.16874,1.16924,1.16874,1.16917,494,0
2025-07-10 22:00:00,1.16918,1.16934,1.16894,1.16929,417,0
2025-07-10 22:15:00,1.16929,1.16943,1.16915,1.16924,340,0
2025-07-10 22:30:00,1.16924,1.16958,1.16913,1.16958,349,0
2025-07-10 22:45:00,1.16958,1.16985,1.1695,1.16951,581,0
2025-07-10 23:00:00,1.1695,1.16977,1.1694,1.16952,286,0
2025-07-10 23:15:00,1.16953,1.16979,1.16946,1.1697,275,0
2025-07-10 23:30:00,1.1697,1.16988,1.16946,1.16975,188,0
2025-07-10 23:45:00,1.16975,1.17006,1.16962,1.16994,342,0
2025-07-11 00:00:00,1.16981,1.16999,1.16935,1.16976,99,0
2025-07-11 00:15:00,1.16977,1.16995,1.16953,1.16963,141,0
2025-07-11 00:30:00,1.16974,1.17011,1.16967,1.17004,208,0
2025-07-11 00:45:00,1.17001,1.17036,1.16987,1.1703,229,0
2025-07-11 01:00:00,1.17028,1.17045,1.17017,1.17036,763,0
2025-07-11 01:15:00,1.17035,1.17045,1.17028,1.17036,431,0
2025-07-11 01:30:00,1.17036,1.17055,1.17024,1.17044,245,0
2025-07-11 01:45:00,1.17044,1.17067,1.17043,1.17052,172,0
2025-07-11 02:00:00,1.17052,1.17052,1.17034,1.17043,153,0
2025-07-11 02:15:00,1.17043,1.17055,1.17035,1.17046,142,0
2025-07-11 02:30:00,1.17046,1.17048,1.17008,1.17013,175,0
2025-07-11 02:45:00,1.17013,1.17041,1.16993,1.17013,365,0
2025-07-11 03:00:00,1.17014,1.17042,1.16889,1.16932,812,0
2025-07-11 03:15:00,1.16934,1.16953,1.16737,1.16768,1450,0
2025-07-11 03:30:00,1.16768,1.16779,1.16642,1.16705,1096,0
2025-07-11 03:45:00,1.16705,1.16804,1.16647,1.16742,1304,0
2025-07-11 04:00:00,1.16741,1.16767,1.16683,1.16728,983,0
2025-07-11 04:15:00,1.16729,1.16792,1.16725,1.16773,909,0
2025-07-11 04:30:00,1.16777,1.16853,1.16769,1.16826,858,0
2025-07-11 04:45:00,1.16826,1.16833,1.16736,1.16748,686,0
2025-07-11 05:00:00,1.16748,1.16765,1.16729,1.16742,661,0
2025-07-11 05:15:00,1.16742,1.16776,1.16732,1.16756,549,0
2025-07-11 05:30:00,1.16755,1.1677,1.16731,1.16752,615,0
2025-07-11 05:45:00,1.16753,1.16753,1.16703,1.16706,532,0
2025-07-11 06:00:00,1.16707,1.16756,1.16695,1.16753,547,0
2025-07-11 06:15:00,1.16752,1.16817,1.16752,1.16815,541,0
2025-07-11 06:30:00,1.16815,1.16839,1.16805,1.16823,319,0
2025-07-11 06:45:00,1.16822,1.16833,1.16793,1.16812,447,0
2025-07-11 07:00:00,1.16811,1.16823,1.16787,1.16787,391,0
2025-07-11 07:15:00,1.16787,1.16788,1.1669,1.16695,557,0
2025-07-11 07:30:00,1.16695,1.16741,1.16688,1.16708,409,0
2025-07-11 07:45:00,1.16708,1.16763,1.16707,1.16758,420,0
2025-07-11 08:00:00,1.16758,1.16783,1.16746,1.16769,547,0
2025-07-11 08:15:00,1.1677,1.1682,1.16768,1.168,587,0
2025-07-11 08:30:00,1.168,1.16835,1.16793,1.16798,522,0
2025-07-11 08:45:00,1.16799,1.16808,1.16758,1.16775,462,0
2025-07-11 09:00:00,1.16775,1.16776,1.167,1.16757,1071,0
2025-07-11 09:15:00,1.16757,1.16825,1.16757,1.16802,816,0
2025-07-11 09:30:00,1.16801,1.16819,1.16754,1.16808,848,0
2025-07-11 09:45:00,1.16808,1.16843,1.16738,1.16743,931,0
2025-07-11 10:00:00,1.16754,1.16884,1.16754,1.16862,898,0
2025-07-11 10:15:00,1.16868,1.16954,1.16868,1.16941,914,0
2025-07-11 10:30:00,1.16942,1.16943,1.1691,1.16918,673,0
2025-07-11 10:45:00,1.16917,1.16919,1.16834,1.16884,860,0
2025-07-11 11:00:00,1.16885,1.16912,1.16819,1.16893,893,0
